product_id,product_name,brand,category,pack_size_ml,base_price,sugar_content_gm,caffeine_content_mg,flavor,is_seasonal
P269,Product_269,Coke,Carbonated,1500,74.50203576267312,61.36655322643482,43.97350160901155,Mixed,True
P270,Product_270,Sprite,Carbonated,1000,313.73890255878644,68.63283536747065,25.212886460516014,Orange,True
P271,Product_271,Coke,Energy Drink,500,321.91904222897057,62.702309056020724,44.51201245089107,Orange,False
P272,Product_272,MinuteMaid,Carbonated,200,326.3636431118883,64.35630522085306,40.092800396993376,Mixed,False
P273,Product_273,Fanta,Water,300,34.684824448572776,77.7326822190287,46.30503084683603,Mixed,False
P274,Product_274,Fanta,Water,1500,27.85169246415876,29.308968182013338,44.14481001769391,Grape,False
P275,Product_275,MinuteMaid,Juice,300,168.68835819629425,60.963928441901835,6.467812213808033,Orange,False
P276,Product_276,ThumbsUp,Water,500,194.227377564375,84.90888766558693,36.93165914384368,Mixed,True
P277,Product_277,ThumbsUp,Carbonated,2000,45.99788489068115,40.99781572707134,34.362203795447314,Mixed,True
P278,Product_278,ThumbsUp,Juice,300,254.37607046012675,81.43243078101676,10.089066097136673,Cola,True
P279,Product_279,Coke,Energy Drink,1500,387.6614553795108,51.14537245456189,39.256702951016656,Lime,False
P280,Product_280,Fanta,Energy Drink,300,301.3449397119786,85.20730295424747,25.730171299440947,Mixed,True
P281,Product_281,MinuteMaid,Juice,200,70.56512562385078,11.897832774945105,19.05551955836614,Lime,True
P282,Product_282,Coke,Energy Drink,1000,378.8903212051389,91.16134111314848,48.74595448121098,Cola,True
P283,Product_283,MinuteMaid,Carbonated,2000,409.0013224572753,62.289601750119374,29.640715853250942,Orange,False
P284,Product_284,Coke,Juice,300,83.31989028862398,1.127881078043802,7.12408396114797,Cola,False
P285,Product_285,Fanta,Energy Drink,200,337.90065442545483,96.6904947733885,18.64755603646322,Cola,True
P286,Product_286,Coke,Energy Drink,200,444.78052163438133,21.84200122688025,44.98041737473189,Mixed,False
P287,Product_287,MinuteMaid,Energy Drink,1500,147.97551784249933,44.464578468347874,20.41593664474916,Lime,False
P288,Product_288,Sprite,Carbonated,500,428.9737024067422,85.18866525094512,16.052961340582755,Lime,True
P289,Product_289,Fanta,Carbonated,1500,213.2909100503998,69.65806638171368,18.8696136793768,Mixed,False
P290,Product_290,Sprite,Energy Drink,200,60.10134770797364,2.8659694433726735,22.46610590308965,Lime,False
P291,Product_291,ThumbsUp,Carbonated,1000,233.47164919743432,21.278473085163828,18.342812644422047,Cola,True
P292,Product_292,Sprite,Energy Drink,300,348.6137904686183,48.92824789886772,43.754363088993706,Cola,True
P293,Product_293,ThumbsUp,Water,1000,129.1755209794163,34.55699981685931,49.083743650565836,Grape,False
P294,Product_294,Fanta,Carbonated,300,406.7486690234289,66.66671216569695,0.5121660007672779,Mixed,False
P295,Product_295,Sprite,Juice,500,122.71194550358972,15.188371839311532,3.8024404970799286,Cola,True
P296,Product_296,Fanta,Carbonated,2000,348.2846382937235,78.45574535433032,26.16718152327667,Grape,False
P297,Product_297,Sprite,Carbonated,2000,111.86422838415957,21.751408824921626,23.849548298303418,Mixed,False
P298,Product_298,Coke,Energy Drink,300,348.92924526904494,37.07309778810711,40.33783123221292,Cola,False
P299,Product_299,Fanta,Carbonated,1000,441.9247256130174,42.63027563530426,40.0521262181619,Mixed,True
P300,Product_300,ThumbsUp,Carbonated,200,387.28045800817756,25.138700641855905,38.40682997091675,Grape,False
P301,Product_301,Fanta,Carbonated,1500,213.43513399545662,25.463115823088245,21.638164009461164,Orange,True
P302,Product_302,Fanta,Water,2000,90.75818819799754,67.00958447932065,26.446541926410532,Grape,False
P303,Product_303,MinuteMaid,Carbonated,200,115.0636139298949,8.43245529042569,48.524240508997316,Lime,False
P304,Product_304,ThumbsUp,Energy Drink,500,339.7190814303077,25.138177878410094,1.7560263812453125,Mixed,True
P305,Product_305,ThumbsUp,Juice,2000,245.1899949540724,91.80759159443701,32.150804142175204,Lime,True
P306,Product_306,Sprite,Carbonated,2000,201.4634232262712,79.07925058504716,39.246582665884894,Grape,False
P307,Product_307,Fanta,Water,500,434.94520184931343,79.43054948654749,38.80330282914304,Mixed,False
P308,Product_308,Coke,Water,300,224.73614042818343,42.940550039111024,12.063277697135256,Grape,False
P309,Product_309,MinuteMaid,Juice,1000,376.3101234313415,3.4880135601639495,0.31696063130457475,Cola,True
P310,Product_310,Coke,Carbonated,2000,394.8228345126736,97.97697768721781,43.36189386368671,Cola,True
P311,Product_311,Sprite,Juice,200,89.07746795311935,58.10705527053138,33.862781704388155,Lime,True
P312,Product_312,Coke,Energy Drink,200,193.65466033261498,56.207726868629315,32.18057869238681,Orange,False
P313,Product_313,Sprite,Water,1000,64.31362393353217,79.91340390591624,3.8446626350128357,Orange,True
P314,Product_314,Fanta,Carbonated,300,97.36786793016802,6.184935959421378,9.636188235893439,Grape,False
P315,Product_315,Sprite,Juice,2000,455.4438051064602,65.55766077972326,25.455721921748015,Orange,True
P316,Product_316,Fanta,Carbonated,2000,22.951444462688396,15.43029418444325,16.1511561143344,Lime,False
P317,Product_317,Sprite,Carbonated,1500,443.7192554022067,23.608352565662607,21.210049389355607,Grape,True
P318,Product_318,ThumbsUp,Carbonated,1500,212.18734035233578,86.87520930837943,1.6286968731114126,Mixed,False
P319,Product_319,Fanta,Juice,1000,406.7471479913018,3.44902519721223,10.628520368415412,Lime,True
P320,Product_320,Coke,Juice,300,186.30075239205922,57.549807000056994,34.33175429585584,Mixed,True
P321,Product_321,Coke,Juice,500,153.97210344146077,61.18406098739122,25.51506934199207,Cola,False
P322,Product_322,Fanta,Water,2000,370.2969458235456,35.31125913411892,35.27432468072679,Mixed,False
P323,Product_323,ThumbsUp,Energy Drink,500,65.83945299253202,1.4390058149753804,24.799866512020756,Mixed,True
P324,Product_324,MinuteMaid,Juice,300,302.11449211404437,28.17261582986531,17.310471164373727,Grape,True
P325,Product_325,ThumbsUp,Energy Drink,500,282.09427900488555,71.11492682380995,8.94339480839339,Mixed,False
P326,Product_326,MinuteMaid,Water,2000,53.51488234296354,66.4658192323085,18.615205349563666,Orange,False
P327,Product_327,Sprite,Energy Drink,500,465.93983660431536,40.60682150099497,18.543680615340662,Lime,True
P328,Product_328,Coke,Energy Drink,500,124.97809506446076,55.664253599573556,34.579517992027384,Lime,True
P329,Product_329,Sprite,Water,1000,254.76092862229467,86.50451157770888,45.00778612405557,Cola,True
P330,Product_330,Fanta,Juice,2000,123.44821492571481,76.32347830724389,21.25260834317632,Grape,False
P331,Product_331,Sprite,Energy Drink,200,406.58241648893886,92.93874494128288,47.08997457014113,Grape,False
P332,Product_332,MinuteMaid,Juice,200,269.26138888085137,86.08396276298518,26.892165989835746,Mixed,True
P333,Product_333,Fanta,Water,300,462.89945765697496,14.809722460382002,38.840441655468396,Orange,True
P334,Product_334,Fanta,Water,1000,422.9596460987863,64.55275325585347,40.43997393991952,Lime,False
P335,Product_335,MinuteMaid,Juice,200,217.90095683313146,73.6473116830956,7.506219353813598,Mixed,False
P336,Product_336,MinuteMaid,Energy Drink,200,49.47712049106146,94.10963076276576,11.653264421033798,Grape,True
P337,Product_337,Coke,Juice,200,266.9274139838823,72.04785094463372,46.506461592011824,Lime,False
P338,Product_338,MinuteMaid,Carbonated,1500,449.7819793411612,66.6081493479446,46.09194868077759,Grape,False
P339,Product_339,MinuteMaid,Juice,2000,192.0234661830941,7.252573476363489,15.908598838331029,Mixed,False
P340,Product_340,ThumbsUp,Juice,1000,71.46365265186041,10.410687969605814,45.123084967508106,Lime,True
P341,Product_341,Fanta,Water,300,44.197944686679435,65.24854743053756,27.930830861517187,Mixed,True
P342,Product_342,Fanta,Carbonated,1500,180.81945557630485,94.57241827519327,3.8185769768943887,Orange,True
P343,Product_343,MinuteMaid,Water,1500,150.92630789674877,33.5608023269429,23.575294380816274,Cola,False
P344,Product_344,Sprite,Juice,200,393.67699157880554,81.6012297123222,4.116324261617393,Grape,False
P345,Product_345,Fanta,Energy Drink,500,424.09508926809195,86.63448205160584,25.558271247231033,Cola,True
P346,Product_346,Coke,Water,300,379.44647169392425,93.69502723135327,39.07722322620573,Grape,True
P347,Product_347,Sprite,Water,500,458.2301796386228,53.98056634855122,15.142704955880754,Orange,False
P348,Product_348,Fanta,Carbonated,200,442.52706543764896,76.22345467726659,13.78508503746314,Lime,False
P349,Product_349,Sprite,Carbonated,300,474.5518684877252,86.01996468852363,28.03012854422329,Lime,True
P350,Product_350,Sprite,Juice,300,442.5720659509303,69.96149775774722,38.21277398858719,Mixed,True
P351,Product_351,MinuteMaid,Energy Drink,300,298.3603168472716,28.103234526616973,15.323514844253483,Mixed,True
P352,Product_352,Coke,Energy Drink,300,308.043588628211,38.582226467994616,14.829497395235986,Orange,True
P353,Product_353,Fanta,Carbonated,500,245.8371486005322,30.362681491539668,21.63195205041271,Lime,False
P354,Product_354,MinuteMaid,Carbonated,2000,259.8090234540956,2.7806063837695683,31.731016868123714,Orange,False
P355,Product_355,Fanta,Energy Drink,300,10.248693808721335,61.86247400314723,0.14231494261578992,Mixed,True
P356,Product_356,ThumbsUp,Energy Drink,1000,310.0623836486592,9.946871518125599,43.24277478426023,Orange,True
P357,Product_357,MinuteMaid,Juice,200,463.9228206771443,31.143512344489686,24.198559065803675,Lime,False
P358,Product_358,Coke,Juice,2000,240.33867752053033,41.12909894113882,4.875852091020949,Cola,True
P359,Product_359,MinuteMaid,Water,300,29.874698922805397,68.18809556360569,12.994872536523161,Cola,True
P360,Product_360,MinuteMaid,Carbonated,500,456.10066043805114,83.2903983961842,18.782121438317194,Grape,True
P361,Product_361,Sprite,Juice,200,59.15710164946637,86.06263520698843,8.60544233682895,Grape,True
P362,Product_362,ThumbsUp,Energy Drink,500,433.55365607677936,22.426187383642503,13.707101150066487,Orange,False
P363,Product_363,Coke,Energy Drink,1500,128.10383006456743,75.25152556849557,8.037606885485665,Grape,False
P364,Product_364,Coke,Juice,1000,23.87220702502121,14.508344285836582,7.255176302759875,Cola,False
P365,Product_365,ThumbsUp,Juice,300,11.54524326296865,61.596115524672946,48.61478278595627,Lime,True
P366,Product_366,Fanta,Juice,1500,418.5092172507604,55.98107026238319,11.35342880418393,Cola,False
P367,Product_367,Coke,Juice,500,281.0131916566182,23.43088952464145,0.6884488866528538,Grape,True
P368,Product_368,ThumbsUp,Juice,500,440.75182329518196,97.97550270224666,49.386609592615336,Mixed,True
P369,Product_369,Fanta,Juice,200,192.24820710492523,57.22180075038607,34.483098786481506,Grape,True
P370,Product_370,MinuteMaid,Energy Drink,300,415.08212293548087,76.10143588967958,33.984061344990316,Grape,False
P371,Product_371,ThumbsUp,Carbonated,1000,276.1843635200948,55.44340711942082,17.042513364135004,Orange,True
P372,Product_372,ThumbsUp,Juice,500,74.442463081722,20.61779246968216,25.195553780264962,Cola,False
P373,Product_373,Fanta,Carbonated,1000,189.02826631786638,0.9318871271446927,23.3846933611421,Grape,True
P374,Product_374,MinuteMaid,Carbonated,1500,141.90745441677046,97.62787745397912,16.038432073204984,Mixed,True
P375,Product_375,Fanta,Juice,1000,149.10859005368215,73.74323736665912,22.30461073014231,Grape,False
P376,Product_376,Fanta,Juice,300,110.16204110858598,19.426592723234226,47.021381606866356,Cola,False
P377,Product_377,MinuteMaid,Energy Drink,1000,67.7038148008167,17.983923319103447,23.336907797061546,Orange,False
P378,Product_378,MinuteMaid,Energy Drink,1000,115.91639828245361,64.9349017980861,34.55212613989605,Mixed,True
P379,Product_379,Fanta,Juice,500,192.03645320504208,72.61826455006175,42.923366920538506,Orange,False
P380,Product_380,MinuteMaid,Water,1500,337.8288723958687,41.069142431316344,37.737186176065855,Grape,False
P381,Product_381,MinuteMaid,Carbonated,500,432.92757078549096,27.51027965389323,41.2253387716023,Orange,True
P382,Product_382,Fanta,Carbonated,1500,25.714908801345032,3.496164412466085,5.115846324353429,Cola,True
P383,Product_383,Sprite,Water,1500,420.7854809318135,13.136428307456383,1.5637306742079526,Lime,True
P384,Product_384,ThumbsUp,Water,500,260.0780787761337,92.18113397427192,5.355016444663896,Cola,False
P385,Product_385,MinuteMaid,Energy Drink,1500,456.42190827051337,96.07807652110873,15.166042476940234,Orange,True
P386,Product_386,Sprite,Water,500,218.23528270678483,50.982401681328426,8.369514087964802,Grape,False
P387,Product_387,Coke,Water,1000,321.86972940989864,87.18174289570727,33.29508347568903,Mixed,False
P388,Product_388,Sprite,Carbonated,200,8.47050234210991,65.75441714560391,12.296510157554646,Mixed,False
P389,Product_389,Coke,Carbonated,1500,211.74803000416236,0.29570221342936076,44.67967610884354,Orange,True
P390,Product_390,Fanta,Carbonated,1500,258.2177757475862,2.3956999667762435,33.36961602100077,Grape,True
P391,Product_391,Sprite,Water,2000,357.1286945405855,37.434776654115545,36.955486859713346,Cola,False
P392,Product_392,Fanta,Juice,300,404.0712712603333,19.476891816525953,20.810478379179955,Lime,True
P393,Product_393,MinuteMaid,Carbonated,200,116.78560547510355,68.81732237595891,35.251719654637256,Orange,True
P394,Product_394,Fanta,Water,1500,171.34217506706415,55.70696298384416,12.080190457681821,Grape,True
P395,Product_395,Coke,Carbonated,200,414.1594183200946,76.95112210403684,48.331788378702036,Orange,False
P396,Product_396,Coke,Juice,300,115.34097525422919,76.34028325514373,37.91994367158766,Orange,False
P397,Product_397,Coke,Water,500,60.18609300358757,14.222502393309588,18.385031986879707,Grape,True
P398,Product_398,MinuteMaid,Water,300,129.1707803741525,79.39020543681403,2.1004927985587174,Cola,False
P399,Product_399,MinuteMaid,Water,1500,42.29666130796085,55.67239339790886,25.62038485617295,Grape,True
P400,Product_400,Coke,Juice,300,404.2599177666393,86.26289496071013,42.318635031018445,Mixed,False
P401,Product_401,Coke,Juice,2000,45.22056990078671,66.07416893727282,14.799302025263128,Mixed,True
P402,Product_402,MinuteMaid,Juice,2000,269.3391379290456,67.99179852216308,5.309136819546911,Mixed,True
P403,Product_403,ThumbsUp,Carbonated,1500,270.02137178291485,55.630697359771375,36.89443584522674,Grape,False
P404,Product_404,MinuteMaid,Water,500,463.8256564366663,64.81847473929314,38.86145414278294,Grape,True
P405,Product_405,MinuteMaid,Energy Drink,1500,79.97995173486584,28.62076024616772,44.657504591243296,Mixed,True
P406,Product_406,MinuteMaid,Juice,2000,248.39081522294316,35.553634457843465,37.49127519321896,Orange,False
P407,Product_407,MinuteMaid,Carbonated,1000,77.60702460335924,24.77574399699026,38.575932176042784,Grape,True
P408,Product_408,Coke,Energy Drink,500,474.9918824094669,46.099041405065854,16.935077210170803,Orange,True
P409,Product_409,Coke,Juice,1000,81.48008226927149,99.42121155797051,3.2072000788907653,Orange,True
P410,Product_410,ThumbsUp,Juice,2000,354.24130299443686,5.966947034719372,8.168664198625681,Mixed,True
P411,Product_411,ThumbsUp,Carbonated,300,393.7405098031067,1.728524433461942,47.266271113502114,Lime,False
P412,Product_412,MinuteMaid,Energy Drink,1000,467.88587453744776,15.148174392602098,18.280566186534987,Mixed,True
P413,Product_413,MinuteMaid,Juice,200,467.0011143106556,16.14776702078077,31.739272359699434,Mixed,True
P414,Product_414,MinuteMaid,Water,300,27.036555448879483,31.744284549797676,35.294326205766666,Grape,False
P415,Product_415,ThumbsUp,Juice,300,146.6452387970678,95.54212306883798,2.6098594744373926,Grape,True
P416,Product_416,Sprite,Energy Drink,200,306.94407976072665,76.91426016704544,48.53410759527572,Cola,True
P417,Product_417,ThumbsUp,Energy Drink,1500,219.71876197331386,65.84425561900467,14.3029767777395,Orange,False
P418,Product_418,Coke,Carbonated,1000,111.49495185027291,2.4044965286793896,15.490618471710437,Lime,False
P419,Product_419,ThumbsUp,Juice,300,76.29113400866521,70.57416720400127,15.036447281306476,Mixed,False
P420,Product_420,Coke,Water,500,72.59549957912532,98.82275566626095,43.34093458377809,Orange,True
P421,Product_421,ThumbsUp,Water,1500,112.99668742176218,63.093671121004,3.1055631195936515,Cola,False
P422,Product_422,Coke,Energy Drink,500,59.22113309178732,72.18779356854994,1.9942517678330718,Grape,False
P423,Product_423,Coke,Juice,1000,160.8302622364207,95.14049321376024,17.61399482287162,Mixed,True
P424,Product_424,Fanta,Water,1500,76.46607023106642,41.7893538787857,11.229410205746637,Cola,True
P425,Product_425,MinuteMaid,Water,200,131.54531920100965,7.667985115500109,40.33081908116612,Cola,True
P426,Product_426,MinuteMaid,Water,200,180.7765207958458,14.692091262718954,6.533354055452434,Orange,True
P427,Product_427,Coke,Water,1000,376.83203961543416,75.15378752915466,0.9220560568664327,Orange,False
P428,Product_428,MinuteMaid,Carbonated,2000,459.0723548384635,8.222047709531788,22.297774540079075,Orange,False
P429,Product_429,MinuteMaid,Energy Drink,500,313.76541772104696,94.03347916845564,31.941610011575587,Mixed,False
P430,Product_430,Fanta,Energy Drink,1500,153.69575672623517,44.406259437732444,47.9112322427172,Mixed,False
P431,Product_431,Fanta,Juice,500,412.2528658732807,44.318505038241064,31.167699879713666,Orange,True
P432,Product_432,Fanta,Energy Drink,1500,59.1859325681721,19.972841628604144,1.1447812506351795,Lime,True
P433,Product_433,Sprite,Water,2000,309.0644412672136,32.536134838434094,13.669849443653415,Orange,False
P434,Product_434,Sprite,Juice,200,198.49492754529382,23.297313572973945,32.51521392493574,Mixed,True
P435,Product_435,Sprite,Carbonated,300,351.11523073992794,76.90785786345165,13.82954800572691,Orange,True
P436,Product_436,ThumbsUp,Water,2000,447.3532828918962,97.94026876955182,19.299466210469042,Grape,True
P437,Product_437,Sprite,Juice,2000,63.5734223950012,24.37817111206444,48.1306401456211,Mixed,False
P438,Product_438,Fanta,Energy Drink,200,212.9981024619013,49.972324599711484,16.260668432662982,Grape,False
P439,Product_439,Fanta,Carbonated,300,44.24382355631256,89.59136532308163,37.55337772689803,Cola,False
P440,Product_440,MinuteMaid,Carbonated,1000,283.09855069558887,55.54461849595673,41.863172203173434,Cola,True
P441,Product_441,Sprite,Water,1500,274.28620840369115,73.8208757625053,46.92626531573615,Mixed,True
P442,Product_442,Fanta,Juice,300,360.90549652549623,72.37323637311796,42.251766133778624,Cola,False
P443,Product_443,MinuteMaid,Energy Drink,1000,464.9334974493103,9.934025523249623,43.73373319483944,Mixed,True
P444,Product_444,Coke,Energy Drink,200,185.98527199447466,23.645070241920585,33.73170410411838,Grape,False
P445,Product_445,Sprite,Water,2000,364.6071828025107,32.84162277187493,0.5043653254208746,Cola,False
P446,Product_446,MinuteMaid,Water,500,474.87897841621884,97.86287618990485,7.4079116640955895,Grape,False
P447,Product_447,ThumbsUp,Energy Drink,1000,168.04889299037575,11.98880522175234,22.060299570231585,Lime,False
P448,Product_448,Sprite,Juice,1000,477.7234140701354,31.215909814744048,3.4966904942091093,Orange,False
P449,Product_449,Fanta,Energy Drink,1500,177.32194993216493,58.35583425787942,26.47639618547226,Orange,False
P450,Product_450,Coke,Juice,200,121.44064431109263,29.36478861326911,5.91112524502429,Lime,False
P451,Product_451,Sprite,Energy Drink,500,337.88243816039295,9.657838752187086,10.965456799803237,Orange,False
P452,Product_452,ThumbsUp,Energy Drink,300,26.669251280402538,79.34294551799304,49.98550664022217,Mixed,False
P453,Product_453,Sprite,Energy Drink,1000,410.4213141514396,60.64052916687276,46.98311104098421,Lime,True
P454,Product_454,MinuteMaid,Water,2000,56.841058489562506,75.45288183817983,5.7657479652872325,Grape,False
P455,Product_455,Coke,Energy Drink,1500,146.98744470876207,71.27289999713196,33.82085315807025,Grape,True
P456,Product_456,Fanta,Juice,300,363.2060912186264,66.43961666961113,15.94211023401616,Grape,False
P457,Product_457,Coke,Carbonated,2000,341.0472416330706,88.19845394635429,12.567155781553547,Orange,True
P458,Product_458,Fanta,Energy Drink,300,181.87030388532477,33.563178165476145,11.03500520916239,Lime,True
P459,Product_459,Sprite,Energy Drink,1500,422.2556064137832,88.53294441537923,21.30465875718906,Orange,False
P460,Product_460,Fanta,Energy Drink,200,233.35378215661189,32.11749195567152,26.549004429364313,Mixed,False
P461,Product_461,ThumbsUp,Water,2000,15.749149940157814,34.30773322586621,12.00598978210098,Lime,True
P462,Product_462,Sprite,Juice,2000,352.8452850034131,78.24534166135282,8.482245692037743,Lime,False
P463,Product_463,MinuteMaid,Water,300,271.1092242874443,24.926210021086725,28.301358646980017,Mixed,False
P464,Product_464,ThumbsUp,Energy Drink,500,166.5133825686226,82.85781954844988,12.285129107795061,Mixed,False
P465,Product_465,Coke,Carbonated,1000,96.79868705914882,64.24871321064147,45.80674859085344,Mixed,True
P466,Product_466,Fanta,Energy Drink,1000,90.49698403914773,0.9174664862840465,29.88621557917809,Grape,False
P467,Product_467,Fanta,Juice,500,284.71084390018456,58.12718007895437,48.355374107380754,Lime,False
P468,Product_468,Coke,Water,1500,92.6462178143337,12.3710234288541,25.89512898527199,Lime,False
P469,Product_469,MinuteMaid,Water,1500,475.15613794680337,52.63340726487202,49.54379065993956,Lime,True
P470,Product_470,Sprite,Carbonated,500,273.2297110896651,40.01246906330791,22.0255957577221,Orange,False
P471,Product_471,Coke,Carbonated,200,202.5244271123821,63.35549099310784,9.334670755812951,Mixed,False
P472,Product_472,ThumbsUp,Carbonated,1000,170.27534251998532,89.04479281984689,6.792712342888213,Lime,False
P473,Product_473,Coke,Juice,200,324.78502767947685,97.5748523014537,31.136783323402916,Cola,True
P474,Product_474,Sprite,Water,1500,27.967760683425162,83.27601480490766,15.730819298740812,Orange,True
P475,Product_475,Fanta,Juice,1500,464.34532891160006,14.642803364832035,6.479508724180183,Orange,False
P476,Product_476,Fanta,Juice,1000,398.0923461132689,22.935007675255413,12.156892414515896,Grape,True
P477,Product_477,Fanta,Energy Drink,1000,211.17980790149502,9.185179200701521,19.678443838727596,Orange,True
P478,Product_478,Coke,Energy Drink,200,277.02583795495843,47.97099932708812,11.912387918796224,Mixed,True
P479,Product_479,ThumbsUp,Juice,1500,257.6146562955197,80.59816178108873,25.297368292519916,Orange,False
P480,Product_480,MinuteMaid,Carbonated,200,247.73865289830678,73.27519635125246,17.43793908847585,Orange,False
P481,Product_481,Coke,Carbonated,1500,303.92126699470634,95.2519150375678,3.0363574237708857,Orange,False
P482,Product_482,ThumbsUp,Water,1000,311.7652892864746,99.30631554078381,35.68950074943868,Mixed,True
P483,Product_483,MinuteMaid,Energy Drink,1500,270.3617801766553,44.6089254943568,1.316311758875205,Grape,True
P484,Product_484,Coke,Juice,1500,218.3830785063646,58.87259096413108,47.186536669452764,Cola,False
P485,Product_485,Sprite,Water,2000,402.2601809681407,55.37659165621014,7.94465305523952,Mixed,True
P486,Product_486,Sprite,Energy Drink,300,181.71110255298808,24.608630854488634,13.477881549128739,Mixed,False
P487,Product_487,Fanta,Energy Drink,2000,424.67681996412546,40.45064214925823,49.082924055324945,Cola,True
P488,Product_488,Sprite,Water,500,131.8280640749524,85.32216123708915,14.491570918540514,Grape,True
P489,Product_489,Sprite,Energy Drink,300,470.7276601529182,3.0025606619264567,42.5409311245779,Cola,False
P490,Product_490,Sprite,Water,200,42.62603296128567,61.16345015982009,7.697871487441743,Lime,True
P491,Product_491,MinuteMaid,Carbonated,1500,92.8758658399661,26.820729992087077,42.082806422452265,Grape,False
P492,Product_492,MinuteMaid,Water,500,260.8670872347087,57.4095446848199,16.566665805123158,Orange,True
P493,Product_493,Fanta,Water,2000,383.5284527291482,92.79851202959546,8.368534459129068,Lime,True
P494,Product_494,Sprite,Carbonated,2000,64.30804867649458,99.25144418490385,19.542658627253072,Mixed,True
P495,Product_495,Sprite,Juice,300,155.96791362486715,26.317755045963697,13.485505293654048,Lime,False
P496,Product_496,Coke,Carbonated,2000,215.55827762092176,76.34049228280799,30.986807870524586,Lime,True
P497,Product_497,ThumbsUp,Water,1500,74.59614073166519,14.285266888975357,39.62702425660434,Orange,True
P498,Product_498,ThumbsUp,Water,2000,192.559042018347,9.449823973561266,12.988279809851555,Lime,False
P499,Product_499,MinuteMaid,Energy Drink,1000,308.90622095567426,39.744067304962925,22.796847309793815,Mixed,False
P500,Product_500,Coke,Water,1000,60.56208317257967,2.352207915986726,30.530842303610967,Cola,False
P501,Product_501,MinuteMaid,Juice,300,454.7661668338289,97.27654455142388,18.197539565882998,Cola,False
P502,Product_502,ThumbsUp,Carbonated,500,40.45389335979981,91.07070367176115,9.275682335709822,Grape,False
P503,Product_503,MinuteMaid,Juice,1000,469.84135045498135,42.89333754314219,23.645344477587514,Lime,True
P504,Product_504,Fanta,Energy Drink,1000,96.68644916268228,54.94056415720967,35.90783420934251,Grape,False
P505,Product_505,Coke,Water,1500,175.05707515793512,29.671906262417423,18.23072919237395,Orange,False
P506,Product_506,Sprite,Water,300,120.76971115207691,62.632548352771444,29.97217803053799,Grape,False
P507,Product_507,ThumbsUp,Water,300,302.85792349152666,25.618416263047894,40.77485571384501,Mixed,False
P508,Product_508,Fanta,Energy Drink,200,240.10602062502673,33.72241940966124,5.800697619215811,Orange,True
P509,Product_509,Fanta,Energy Drink,1000,62.566010405904564,74.73510183659481,36.860248167858686,Grape,False
P510,Product_510,ThumbsUp,Water,1500,357.2854190582336,58.35324072263415,49.33971258308224,Lime,False
P511,Product_511,Sprite,Juice,500,419.3149402188022,44.21907347012819,49.83647973915738,Grape,False
P512,Product_512,MinuteMaid,Carbonated,1000,16.061164962541607,95.04235459576927,26.435612046993988,Grape,False
P513,Product_513,Fanta,Juice,1000,449.7437183719331,45.97326942210883,42.930797050668495,Orange,True
P514,Product_514,MinuteMaid,Juice,1500,449.5317365719052,6.319560674885539,46.24616020086274,Lime,False
P515,Product_515,MinuteMaid,Water,200,243.52739038762786,40.697010538845866,7.1317553732338,Orange,True
P516,Product_516,MinuteMaid,Energy Drink,300,343.295798698171,91.81218506276737,37.13833350183761,Grape,True
P517,Product_517,Coke,Energy Drink,1500,337.2302640527198,60.97435592445428,19.459600214149813,Orange,True
P518,Product_518,ThumbsUp,Carbonated,200,177.70859554936976,12.551386899985461,6.363691078770733,Orange,True
P519,Product_519,Sprite,Carbonated,1500,42.226336081175326,7.450363952530803,46.75292586159855,Mixed,False
P520,Product_520,MinuteMaid,Water,1000,128.26118524540553,70.14118337851897,36.33663417642131,Mixed,False
P521,Product_521,Coke,Water,500,426.66278687062135,85.1654895735421,31.87271303279547,Grape,True
P522,Product_522,Coke,Juice,1500,327.39860144398284,59.49628672481189,16.574227405919245,Orange,False
P523,Product_523,Fanta,Carbonated,2000,24.309349038826085,4.292740492406488,22.29809279684016,Mixed,True
P524,Product_524,ThumbsUp,Juice,1500,388.13400255798626,74.6013457781543,43.14536431701592,Grape,False
P525,Product_525,ThumbsUp,Energy Drink,2000,427.5730471313006,52.8699838720485,24.046298529695324,Grape,False
P526,Product_526,Sprite,Energy Drink,500,64.73904043118904,80.87360888161768,28.721043321159673,Cola,False
P527,Product_527,MinuteMaid,Water,500,436.12329288482954,51.4024504056082,29.988845420831534,Lime,True
P528,Product_528,Fanta,Juice,500,396.46255640374216,2.5299392198446236,8.411434488056779,Mixed,True
P529,Product_529,MinuteMaid,Carbonated,500,306.54219221825457,20.95942174829518,30.212807803772456,Cola,True
P530,Product_530,MinuteMaid,Juice,1000,124.10580399287612,71.6788041741246,31.555998153492776,Cola,False
P531,Product_531,Fanta,Carbonated,500,208.9878728377262,80.46720347351109,37.17509979775765,Cola,True
P532,Product_532,ThumbsUp,Water,300,187.98686236998026,42.466744501824884,8.235986592162108,Lime,False
P533,Product_533,Coke,Energy Drink,200,66.28553313540928,33.64729404883872,44.06631474955673,Orange,True
P534,Product_534,ThumbsUp,Juice,500,211.87695525451008,55.89356605964142,42.30151516825691,Cola,False
P535,Product_535,Sprite,Juice,1500,329.327615281527,5.120076123583617,24.506527227843982,Orange,True
P536,Product_536,Coke,Juice,300,77.82165457244838,78.1086027576044,11.10160575529735,Mixed,True
P537,Product_537,MinuteMaid,Juice,500,338.6830817126743,91.08308833690738,17.249922987037795,Cola,False
